"자치구명","생년월일","성별","동일세대_학령기인구수","동일세대_미취학아동수","직업군","세대주여부","1인가구여부","주택보유여부","대출여부","연체여부","사업자여부","동일세대_세대원_수","추정연소득","추정연소득_백분위","총자산평가금액","순자산평가금액","차량보유","주택보유건수","자가거주여부","주택보유건수_가구기준","자가거주여부_가구기준","총대출약정금액","총대출건수","총대출잔액","은행업종대출잔액","주택담보대출잔액","신용대출잔액","자동차대출잔액","LTV","가구단위_LTV","연체건수","연체금액","연체일수","주택담보대출분기상환금액","카드소비금액","신용카드소비금액","체크카드소비금액","일시불이용금액","할부이용금액","현금서비스이용금액","해외카드이용금액","생애최초주택구입연월","카드사_최근1년월평균_이용금액","온라인 카드사용 금액","오프라인 카드사용 금액","온라인_카드사용금액_백분위수","오프라인_카드사용금액_백분위수","사업체건수","사업자카드이용액","사업자대출잔액","연매출추정금액","가구_추정연소득","가구_총자산평가금액","가구_순자산평가금액","가구_차량보유수","가구_총대출약정금액","가구_대출건수","가구_총대출잔액","가구_대출연체건수","가구_카드연체건수","가구_대출연체금액","가구_카드연체금액","가구_신용카드소비금액","가구_체크카드소비금액"
"노원구",1976,"남",3,0,410,0,0,1,1,0,0,10,120000,1,1101500,1071200,0,1,1,3,1,199000,3,129889,130137,164950,10175,0,0.53,0.13,0,0,0,3367,36435,34937,1498,7790,4351,900,820,200911,1,343000,630000,63,60,0,0,0,0,294940,4787970,4572590,1,817000,6,383817,0,0,0,0,61264,12505
"광진구",1997,"여",3,0,910,0,0,0,0,0,0,10,20000,85,450000,450000,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,0,1904,2199,0,0,38,NA,NA,NA,NA,NA,NA,0,0,0,0,210000,2688330,2688330,0,25800,2,14203,0,0,0,0,13018,8736
"강서구",1965,"남",2,0,910,0,0,0,0,0,0,10,39000,28,43050,43050,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,2410,2445,0,0,0,NA,1,0,81000,100,89,0,0,0,0,185000,1358120,1351510,0,92670,18,35270,0,0,0,0,30416,15038
"강서구",1980,"남",3,0,420,0,0,0,0,0,0,10,60000,9,99870,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9452,9423,29,7646,2000,0,0,NA,1,1026000,115000,37,87,0,0,0,0,201000,1613020,1511530,0,61400,4,26447,0,0,0,0,29481,3832
"영등포구",1939,"남",3,0,910,0,0,0,0,0,0,10,32000,44,941120,925840,1,0,3,0,3,0,0,0,0,0,0,3344,0,0,0,0,0,0,4863,4855,8,5226,559,0,0,200212,1,1056000,3833000,36,12,0,0,0,0,173000,3167980,3104190,2,0,0,0,0,0,0,0,12453,11833
"성북구",2002,"여",6,0,910,0,0,0,0,0,0,10,NA,NA,230000,229570,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,779,826,0,0,0,202012,NA,NA,NA,NA,NA,0,0,0,0,149400,3167980,3262130,0,0,0,0,0,0,0,0,9175,2518
"강서구",1939,"남",2,0,910,0,0,0,0,0,0,10,46000,18,600000,583300,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,100,100,0,0,0,0,299000,2879760,2880840,0,520540,9,388713,0,0,0,0,42344,841
"강남구",1937,"여",0,0,510,0,0,1,0,0,1,10,46000,18,2188450,2188450,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31180,18473,12707,6340,5873,0,0,200810,1,0,1037000,100,47,1,0,0,453000,242480,9726270,9820320,0,721900,3,709479,0,0,0,0,28320,6756
"중구",1967,"여",1,0,510,0,0,1,0,0,1,10,34000,39,327060,327060,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16457,16457,0,9884,4666,0,0,201703,1,461000,0,58,100,1,0,0,37000,148000,1521730,1627920,0,51300,1,19748,0,0,0,0,12314,0
"강북구",2006,"남",6,0,420,0,0,0,0,0,0,10,16000,95,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,16,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,167000,2821160,2815030,0,0,0,0,0,0,0,0,5137,2796
"중랑구",1982,"남",3,0,420,0,0,0,1,0,0,10,131920,1,905000,914450,1,0,3,2,1,695000,5,615000,1319000,276000,11939,19266,0.16,0.03,0,0,0,1709,52,52,0,65,0,0,0,200609,NA,NA,NA,NA,NA,0,0,0,0,312360,4787970,4950000,1,5000,1,0,0,0,0,0,20609,0
"구로구",1972,"남",5,0,420,0,0,0,0,0,0,10,51000,14,472480,333670,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,4150,0,3568,1020,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,313070,4446020,4409016,0,5000,1,0,0,0,0,0,17767,2417
"성동구",1951,"여",1,0,420,0,0,0,1,0,0,10,28000,57,151530,151530,0,0,3,0,3,10000,1,7728,0,0,0,0,0,0,0,0,0,0,8610,8608,2,10586,990,0,1599,NA,1,0,0,100,100,0,0,0,0,239680,3810920,3781660,0,43000,2,41207,0,0,0,0,5009,12957
"동대문구",1972,"남",4,0,510,0,0,0,0,0,1,10,72000,6,402630,402630,0,0,3,1,3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,81951,81951,0,30361,15442,0,0,NA,6,33970000,9424000,1,3,1,0,750000,251000,167000,1746870,1616480,0,14900,2,13109,0,0,0,0,12617,365
"송파구",1979,"남",2,2,510,0,0,0,0,0,1,10,38000,30,1502620,1531990,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567,5139,428,3570,0,0,0,NA,1,0,345000,100,72,2,0,0,2401000,439780,7362420,7187000,2,70000,3,19193,0,0,0,0,204071,9101
"송파구",1988,"남",4,3,910,0,0,0,0,0,0,10,31000,47,811600,817200,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20403,82,20321,32272,0,0,45,NA,NA,NA,NA,NA,NA,0,0,0,0,128000,2880840,2896490,0,5700,1,0,0,0,0,0,18045,59878
"마포구",1974,"남",2,0,410,0,0,1,1,0,0,10,108000,2,960000,959050,1,2,1,2,1,300000,1,73547,71726,73547,0,0,0,0,0,0,0,1612,7533,7533,0,4342,1991,0,0,202208,NA,NA,NA,NA,NA,0,224172,0,0,304000,3296650,3104190,1,18980,3,13109,0,0,0,0,16668,3760
"노원구",1970,"여",0,5,910,0,0,0,0,0,0,10,22000,78,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,172000,898160,789100,0,327900,5,306142,0,0,0,0,23919,2758
"서초구",1970,"남",4,0,420,0,0,1,0,0,0,10,34000,39,2116760,1900000,0,1,1,4,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,16780,16780,0,9472,5873,0,0,200611,7,5013000,4035000,5,11,0,0,0,0,385000,11186540,10624590,0,369300,4,289870,0,0,0,0,52555,1663
"동대문구",1988,"남",0,4,910,0,0,1,1,0,0,10,29000,54,248450,248450,0,1,3,0,3,31900,1,22520,10000,0,0,0,0,0,0,0,0,0,12324,7934,4390,3369,4231,0,0,199504,NA,NA,NA,NA,NA,0,0,0,0,172000,1445150,1445150,0,39000,1,23641,0,0,0,0,11723,4516
"송파구",2005,"여",3,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,56,1418,1471,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,223470,3408360,3541830,0,90000,4,67162,0,0,0,0,11484,6243
"도봉구",1935,"여",2,0,910,0,0,0,0,0,0,10,20000,85,682400,682400,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,234000,3443790,3443790,0,20000,1,3013,0,0,0,0,27077,25
"은평구",1997,"여",6,0,910,0,0,0,0,0,0,10,20000,85,381660,385000,0,0,3,1,3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1010,0,1010,992,0,0,0,NA,1,1275000,193000,31,80,0,0,0,0,142000,2402250,2402250,0,0,0,0,0,0,0,0,559,4516
"성동구",1978,"남",4,0,410,0,0,0,0,0,0,10,44800,20,859580,861100,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,84,0,0,0,NA,1,0,0,100,100,0,0,0,0,219000,4689090,4409016,1,0,0,0,0,0,0,0,2935,4364
"성동구",1993,"여",1,0,910,0,0,0,0,0,0,10,23000,74,728320,728320,0,0,3,1,3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1679,0,1679,1686,0,0,0,NA,1,40000,0,90,100,0,0,0,0,334490,11877790,12182130,0,689160,5,584079,0,0,0,0,21980,6066
"중랑구",2006,"여",5,1,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,54000,215920,232270,0,109700,9,48889,0,0,0,0,13165,1778
"성북구",1955,"남",1,5,440,0,0,0,0,0,0,10,66000,7,609500,613690,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,227,0,0,68,NA,NA,NA,NA,NA,NA,0,0,0,1720000,227000,3905060,3905060,0,64000,1,29096,0,0,0,0,33648,2629
"강북구",1997,"남",1,0,910,0,0,0,0,0,0,10,21000,82,91250,88580,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,459,456,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,254400,1494640,1301020,1,166500,11,103023,0,0,0,0,21444,5781
"관악구",1984,"여",3,3,910,0,0,0,0,0,0,10,38000,30,639220,637010,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,1578,3,1462,741,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,2894620,2864620,0,390265,23,329379,0,0,0,0,40815,841
"마포구",1999,"여",1,0,910,0,0,0,1,0,0,10,19000,89,203490,203490,0,0,3,1,3,3000,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,1199,1128,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,418000,2830380,2843300,1,310000,2,194167,0,0,0,0,20509,2629
"성동구",1939,"남",1,0,910,0,0,1,1,0,0,10,32000,44,1310770,1324070,0,1,3,1,1,40000,2,5193,0,0,0,0,0,0,0,0,0,369,8672,8672,0,6376,1297,0,0,202007,1,0,541000,100,63,0,0,0,0,456000,13185080,13015730,0,485000,10,306001,0,0,0,0,32468,8736
"강남구",2002,"남",4,1,910,0,0,0,0,0,0,10,18000,92,1502620,1531990,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,45,0,0,0,NA,1,0,0,100,100,0,0,0,0,221000,3905060,3905060,0,0,0,0,0,0,0,0,41266,904
"영등포구",1972,"여",2,0,510,0,0,0,0,0,0,10,29000,54,455000,449000,0,0,3,1,1,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,278820,2773500,2647650,0,130000,2,91491,0,0,0,0,29364,230
"강남구",1997,"여",2,0,910,0,0,0,0,0,0,10,18000,92,206690,206690,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,406350,4294140,4294140,2,1697000,6,1505554,0,0,0,0,72962,20930
"종로구",1972,"남",0,1,420,0,0,1,1,0,0,10,85720,4,2810720,2760350,0,1,3,1,3,576700,1,910430,910430,910430,0,0,0.11,0.09,0,0,0,24017,5713,5530,183,4742,0,2950,116,NA,1,1000,117000,100,87,0,0,0,0,242480,9726270,9820320,0,45000,6,23276,0,0,0,0,38584,1816
"광진구",1980,"여",3,2,420,0,0,0,0,0,0,10,36000,34,540000,540000,0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,141000,3426860,3357180,0,0,0,0,0,0,0,0,11107,149
"용산구",1942,"남",6,0,420,0,0,0,1,0,0,10,39000,28,590000,590000,0,0,3,0,0,28000,1,20045,0,0,19906,0,0,0,0,0,0,0,29221,29221,0,19794,31978,0,0,200607,1,0,49000,100,93,0,0,0,0,175000,2513290,2582540,0,80000,2,91517,0,0,0,0,10229,2417
"관악구",2000,"남",2,0,910,0,0,0,0,0,0,10,21000,82,550370,582300,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,2177,2175,0,0,0,NA,1,0,0,100,100,0,0,0,0,161000,1480700,1484000,0,0,0,0,0,0,0,0,2945,4561
"서대문구",1985,"여",0,0,420,0,0,0,0,0,0,10,32000,44,376740,377730,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,65,0,0,0,NA,1,0,0,100,100,0,0,0,0,154480,972180,1044500,0,193100,4,173228,0,0,0,0,11015,0
"강남구",1975,"여",3,1,910,0,0,0,0,0,0,10,NA,NA,143370,152830,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,1628000,3111000,24,17,0,0,0,0,416220,3305500,3262130,0,531000,7,436955,0,0,0,0,47288,9101
"강서구",2009,"남",5,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,209000,1613020,1445020,0,181000,3,179621,0,0,0,0,22251,2742
"구로구",1972,"여",0,1,420,0,0,0,0,0,0,10,30000,51,130000,104140,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,0,4376,4390,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,296000,5235250,5235250,0,0,0,0,0,0,0,0,17767,19623
"영등포구",1956,"남",3,2,420,0,0,1,1,0,0,10,32000,44,1264250,1239820,0,1,1,2,1,10000,1,3013,3000,0,2357,0,0,0.04,0,0,0,0,12532,12532,0,11917,408,2170,0,201609,3,5890000,3798000,3,12,0,0,0,0,141000,1395480,1443960,1,0,0,0,0,0,0,0,12453,4451
"서초구",1937,"남",3,0,510,0,0,1,1,0,1,10,39000,28,1459420,1429680,0,1,3,0,3,160000,3,125000,63293,0,56000,0,0,0,0,0,0,0,24714,23909,805,23909,0,0,0,200607,1,0,739000,100,56,1,0,10340,182000,242480,5276080,5276080,0,240000,1,165647,0,0,0,0,55017,644
"강서구",1950,"남",2,0,420,0,0,0,1,0,0,10,43000,22,600000,583300,0,0,3,1,3,9000,1,8800,14203,0,8773,0,0,0,0,0,0,0,10868,10759,109,6376,1784,0,0,NA,1,0,0,100,100,0,0,0,0,299000,2879760,2879760,0,520540,9,340833,0,0,0,0,42344,928
"성동구",1946,"남",3,0,420,0,0,0,0,0,0,10,26000,64,425830,425300,0,0,3,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,43,43,0,73,0,0,0,NA,1,0,0,100,100,0,0,0,0,223000,2857500,2830380,0,0,0,0,0,0,0,0,2935,644
"노원구",1970,"여",3,0,910,0,0,0,1,0,0,10,37000,32,369550,368480,0,0,3,1,1,20000,2,15000,0,0,14381,0,0,0.09,0,0,0,0,11727,3761,7966,8019,294,0,0,NA,1,189000,4325000,73,10,0,0,0,0,201000,2942600,2942600,0,97000,8,66627,0,0,0,0,11015,6756
"동작구",2007,"남",1,1,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,188,130,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,151960,3167980,3138480,0,0,0,0,0,0,0,0,18045,490
"강남구",1985,"여",1,1,910,0,0,0,0,0,0,10,35000,36,569180,564040,0,0,3,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,886,886,0,1370,0,0,0,NA,1,0,0,100,100,0,0,0,0,90000,4391840,4391840,0,0,0,0,0,0,0,0,2969,0
"서초구",1997,"여",3,1,420,0,0,0,0,0,0,10,32000,44,619240,583300,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,223470,1870290,1746870,0,240000,12,154778,0,0,0,0,66394,846
"서초구",1970,"남",2,0,440,0,0,0,0,0,0,10,136000,1,235580,223950,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23096,23096,0,8491,6572,0,0,NA,NA,NA,NA,NA,NA,0,0,0,198000,264000,8442100,8101010,1,520540,5,469765,0,0,0,0,66394,20930
"관악구",2003,"여",4,1,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,76,0,0,0,NA,1,0,88000,100,89,0,0,0,0,72000,0,0,0,66000,1,50000,0,0,0,0,16541,8679
"강남구",1969,"남",1,0,520,0,0,1,0,0,0,10,31200,47,669190,669190,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,1455,1385,0,0,0,201106,NA,NA,NA,NA,NA,0,0,0,0,456000,8570740,7917186,0,1391000,6,893617,0,0,0,0,72962,9101
"구로구",2002,"남",3,0,910,0,0,0,0,0,0,10,18000,92,91250,90000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,459,498,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,166000,1133680,978570,0,50000,2,22520,0,0,0,0,14257,2341
"영등포구",1974,"여",3,0,420,0,0,0,0,0,0,10,41000,24,622690,622690,0,0,3,1,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,2466,1615,851,2004,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,3365010,3385890,0,130000,2,35475,0,0,0,0,32620,2845
"서대문구",1942,"남",1,0,910,0,0,0,0,0,0,10,25000,68,529720,528120,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,88000,557570,531400,0,0,0,0,0,0,0,0,0,0
"동대문구",1975,"여",3,0,910,0,0,0,0,0,0,10,37000,32,1303590,1255910,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,2156,14,1858,629,0,0,NA,1,20000,0,94,100,0,0,0,0,205000,3736560,3661770,0,0,0,0,0,0,0,0,2935,4
"강남구",1977,"여",4,0,910,0,0,0,0,0,0,10,40000,26,338230,327890,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,886,886,0,1030,0,0,0,NA,1,403000,0,60,100,0,0,0,0,320000,3239120,3104190,0,531000,7,470837,0,0,0,0,63040,2777
"관악구",1975,"남",4,1,910,0,0,0,0,0,0,10,36000,34,363330,363330,0,0,3,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1705,0,1705,1660,0,0,80,NA,1,176000,0,74,100,0,0,0,0,101000,688680,696570,0,50000,3,50000,0,0,0,0,7159,1683
"금천구",2005,"남",2,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,168,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,240000,982500,974490,0,240000,10,154778,0,0,0,0,69961,2302
"서초구",2009,"남",6,0,910,0,0,0,0,0,0,10,16000,95,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,21,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,406350,8570740,7917186,1,369300,8,289870,0,0,0,0,52555,13175
"강북구",1979,"여",1,0,420,0,0,1,1,0,0,10,31000,47,96190,99870,0,1,3,0,3,11000,1,6513,3000,0,7127,0,0,0,0,0,0,0,16918,3680,13238,14140,1798,0,128,NA,2,6568000,7261000,3,4,0,0,0,0,197000,2001820,1982050,1,59000,2,29096,0,0,0,0,13521,11833
"서초구",1941,"남",2,0,420,0,0,0,1,0,0,10,34000,39,235580,234590,0,0,3,0,3,9000,1,9770,14000,0,9770,0,0,0,0,0,0,0,23402,23293,109,6340,6289,0,0,NA,1,4208000,1877000,6,30,0,0,0,0,221000,6181420,6184510,0,0,0,0,0,0,0,0,31012,2417
"성북구",1982,"남",4,1,910,0,0,0,0,0,0,10,27000,60,341380,353160,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,979,966,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,278820,2913590,2942600,0,152900,2,121229,0,0,0,0,32539,490
"강북구",1968,"남",0,0,910,0,0,0,0,0,0,10,35000,36,377730,376740,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,197000,2524780,2426010,1,0,0,0,0,0,0,0,7618,7875
"서초구",1991,"남",0,3,910,0,0,0,0,0,0,10,38000,30,758290,724100,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20321,0,20321,13356,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,214000,7789340,8302352,0,486960,5,463970,0,0,0,0,37761,20321
"강서구",1940,"남",2,0,910,0,0,0,1,0,0,10,31000,47,157820,160000,0,0,3,0,0,5100,3,95,0,0,0,0,0,0,0,0,0,0,3389,3389,0,223,489,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,174000,789100,789100,1,486940,30,441529,0,0,0,0,62123,13175
"강서구",1996,"남",1,3,910,0,0,0,0,0,0,10,27000,60,99870,97830,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3582,0,3582,3254,0,0,0,NA,1,0,1700000,100,33,0,0,0,0,130000,347610,355000,0,193100,3,179621,0,0,0,0,9312,6059
"영등포구",1953,"여",1,0,510,0,0,1,0,0,0,10,30000,51,1113760,869850,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199107,1,4000,0,99,100,0,0,0,0,225000,6062000,6111546,1,72800,2,91491,0,0,0,0,32468,5367
"서초구",1974,"남",5,0,440,0,0,1,1,0,0,10,298230,1,3242090,3172216,0,1,3,3,3,200000,1,48619,73547,73547,0,0,0.05,0.01,0,0,0,3009,6086,6086,0,4630,1250,0,1028,200508,NA,NA,NA,NA,NA,0,0,242104,9816000,216000,5273430,5177770,0,697800,4,741000,0,0,0,0,28695,1663
"송파구",1957,"남",2,1,440,0,0,1,1,0,0,10,66000,7,1206860,1200000,0,8,1,0,0,640000,2,260000,0,200000,0,48596,0.12,0.03,0,0,0,5809,29859,21398,8461,19794,0,0,9110,201711,NA,NA,NA,NA,NA,0,0,98753,9816000,416220,9818190,9516648,1,70000,3,19193,0,0,0,0,204071,20822
"성동구",1966,"여",1,0,910,0,0,0,0,0,0,10,44000,20,968760,980000,0,0,3,2,3,0,0,0,0,0,0,0,0,0.07,0,0,0,0,1623,1623,0,819,1380,0,12,NA,1,777000,541000,45,63,0,0,0,0,456000,11877790,11750250,0,485000,3,438704,0,0,0,0,32468,12505
"동작구",1987,"여",1,0,910,0,0,0,0,0,0,10,27000,60,571000,564430,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,185000,3176910,3083190,1,23700,3,6063,0,0,0,0,10229,4532
"중랑구",2002,"여",3,1,420,0,0,0,0,0,0,10,26000,64,450220,450000,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10931,6334,4597,4320,2470,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,120000,557570,557570,1,130500,9,27333,0,0,0,0,22356,12957
"성북구",1981,"남",3,1,420,0,0,0,1,0,0,10,76000,5,798900,798900,0,0,3,2,1,50000,1,27429,15562,0,47460,0,0,0,0,0,0,0,6204,6204,0,7015,0,0,0,NA,1,516000,0,55,100,0,0,0,0,227000,4091420,3895210,1,64000,2,12516,0,0,0,0,29883,3744
"송파구",1969,"남",1,0,420,0,0,0,0,0,0,10,63120,8,877750,877750,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4303,4211,92,4444,228,0,0,NA,1,101000,0,82,100,0,0,0,0,90000,2647650,2647650,1,35900,2,41207,0,0,0,0,8787,11452
"강동구",1982,"남",3,0,420,0,0,0,0,0,0,10,54000,12,695000,700000,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8392,8248,144,7334,727,0,837,NA,NA,NA,NA,NA,NA,0,0,0,0,178000,2400000,2402250,1,0,0,0,0,0,0,0,11107,11452
"구로구",1997,"여",3,0,910,0,0,0,0,0,0,10,20000,85,90000,91250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,166000,1133680,974490,0,28669,2,23641,0,0,0,0,14257,2593
"강남구",1991,"여",1,0,910,0,0,0,0,0,0,10,23000,74,405800,403250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,637230,5183040,5113166,0,1697000,6,1505554,0,0,0,0,63729,0
"노원구",1959,"여",1,5,430,0,0,1,0,0,0,10,53000,13,599770,344820,0,1,3,2,1,0,0,0,0,0,0,0,0,0.06,0,0,0,0,7974,7974,0,7655,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,139780,2400000,2400000,0,327900,4,317268,0,0,0,0,28695,2171
"영등포구",1978,"여",6,0,510,0,0,0,0,0,1,10,36000,34,700000,697740,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7942,7942,0,6730,890,0,0,NA,1,1511000,8000,26,98,1,26858,0,68000,201000,3861770,3661770,1,0,0,0,0,0,0,0,32468,746
"도봉구",1972,"여",4,0,910,0,0,0,1,0,0,10,25000,68,261520,261520,0,0,3,1,1,17880,1,2328,0,0,0,0,0,0,0,0,0,0,6286,6286,0,3721,1953,0,0,201511,1,1026000,4689000,37,9,0,0,0,0,244000,2178150,2178150,1,20000,2,4713,0,0,0,0,21760,3744
"송파구",1944,"여",2,3,910,0,0,1,1,0,0,10,24000,71,925840,959050,0,1,3,2,3,31900,2,30844,29000,0,40550,0,0,0,0,0,0,0,6219,6162,57,8584,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,338000,12362690,12182130,1,5000,1,0,0,0,0,0,22257,20321
"강서구",1957,"남",2,3,510,0,0,0,1,0,0,10,29000,54,0,0,0,0,0,1,1,51640,8,27429,0,0,26901,0,0,0,0,0,0,0,6016,6016,0,5865,655,0,0,NA,1,0,0,100,100,0,0,0,0,173000,1558410,1558410,0,486940,30,441529,1,0,4439,0,29481,17613
"도봉구",1948,"남",4,0,510,0,0,1,0,0,0,10,26000,64,757520,757520,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,2675,7,2447,0,0,0,201110,NA,NA,NA,NA,NA,0,0,0,0,134000,1443960,1445150,0,0,0,0,0,0,0,0,4503,6224
"강남구",1951,"여",1,1,910,0,0,0,0,0,0,10,21000,82,803790,799270,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,1579,0,0,489,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,142000,3176910,3104190,0,0,0,0,0,0,0,0,10886,4881
